YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN
2013,11,8,1,0
2013,11,8,2,0
2013,11,8,3,0
2013,11,8,4,0
2013,11,8,5,0
2013,11,8,6,32.11
2013,11,8,7,184.48
2013,11,8,8,375.55
2013,11,8,9,600.12
2013,11,8,10,681.49
2013,11,8,11,728.32
2013,11,8,12,620.74
2013,11,8,13,639.8
2013,11,8,14,496.65
2013,11,8,15,349.59
2013,11,8,16,158.54
2013,11,8,17,18.96
2013,11,8,18,0
2013,11,8,19,0
2013,11,8,20,0
2013,11,8,21,0
2013,11,8,22,0
2013,11,8,23,0
2013,11,9,0,0
2013,11,9,1,0
2013,11,9,2,0
2013,11,9,3,0
2013,11,9,4,0
2013,11,9,5,0
2013,11,9,6,34.78
2013,11,9,7,210.75
2013,11,9,8,383.84
2013,11,9,9,570
2013,11,9,10,684
2013,11,9,11,788.38
2013,11,9,12,724.18
2013,11,9,13,603.26
2013,11,9,14,501.5
2013,11,9,15,345.96
2013,11,9,16,146.35
2013,11,9,17,17.79
2013,11,9,18,0
2013,11,9,19,0
2013,11,9,20,0
2013,11,9,21,0
2013,11,9,22,0
2013,11,9,23,0
2013,11,10,0,0
2013,11,10,1,0
2013,11,10,2,0
2013,11,10,3,0
2013,11,10,4,0
2013,11,10,5,0
2013,11,10,6,29.45
2013,11,10,7,202.23
2013,11,10,8,393.78
2013,11,10,9,535.59
2013,11,10,10,654.41
2013,11,10,11,587.45
2013,11,10,12,568.3
2013,11,10,13,498.7
2013,11,10,14,355.59
2013,11,10,15,233.18
2013,11,10,16,96.2
2013,11,10,17,17.02
2013,11,10,18,0
2013,11,10,19,0
2013,11,10,20,0
2013,11,10,21,0
2013,11,10,22,0
2013,11,10,23,0
2013,11,11,0,0
2013,11,11,1,0
2013,11,11,2,0
2013,11,11,3,0
2013,11,11,4,0
2013,11,11,5,0
2013,11,11,6,34.39
2013,11,11,7,206.07
2013,11,11,8,399.63
2013,11,11,9,621.84
2013,11,11,10,749.97
2013,11,11,11,767.88
2013,11,11,12,734.04
2013,11,11,13,610.45
2013,11,11,14,475.88
2013,11,11,15,287.3
2013,11,11,16,151.23
2013,11,11,17,15.59
2013,11,11,18,0
2013,11,11,19,0
2013,11,11,20,0
2013,11,11,21,0
2013,11,11,22,0
2013,11,11,23,0
2013,11,12,0,0
2013,11,12,1,0
2013,11,12,2,0
2013,11,12,3,0
2013,11,12,4,0
2013,11,12,5,0
2013,11,12,6,29.34
2013,11,12,7,189.16
2013,11,12,8,408.56
2013,11,12,9,566.55
2013,11,12,10,608.92
2013,11,12,11,662.15
2013,11,12,12,724.94
2013,11,12,13,619.05
2013,11,12,14,548.27
2013,11,12,15,372.24
2013,11,12,16,150.84
2013,11,12,17,16.18
2013,11,12,18,0
2013,11,12,19,0
2013,11,12,20,0
2013,11,12,21,0
2013,11,12,22,0
2013,11,12,23,0
2013,11,13,0,0
2013,11,13,1,0
2013,11,13,2,0
2013,11,13,3,0
2013,11,13,4,0
2013,11,13,5,0
2013,11,13,6,28.18
2013,11,13,7,183.84
2013,11,13,8,403.38
2013,11,13,9,585.61
2013,11,13,10,598.64
2013,11,13,11,619.01
2013,11,13,12,649.59
2013,11,13,13,545.59
2013,11,13,14,446.47
2013,11,13,15,282.93
2013,11,13,16,93.03
2013,11,13,17,13.02
2013,11,13,18,0
2013,11,13,19,0
2013,11,13,20,0
2013,11,13,21,0
2013,11,13,22,0
2013,11,13,23,0
2013,11,14,0,0
2013,11,14,1,0
2013,11,14,2,0
2013,11,14,3,0
2013,11,14,4,0
2013,11,14,5,0
2013,11,14,6,30.2
2013,11,14,7,205.49
2013,11,14,8,420.89
2013,11,14,9,600.52
2013,11,14,10,683.95
2013,11,14,11,589.62
2013,11,14,12,626.39
2013,11,14,13,509.46
2013,11,14,14,487.97
2013,11,14,15,335.41
2013,11,14,16,156.93
2013,11,14,17,16.95
2013,11,14,18,0
2013,11,14,19,0
2013,11,14,20,0
2013,11,14,21,0
2013,11,14,22,0
2013,11,14,23,0
2013,11,15,0,0
2013,11,15,1,0
2013,11,15,2,0
2013,11,15,3,0
2013,11,15,4,0
2013,11,15,5,0
2013,11,15,6,28.52
2013,11,15,7,172.37
2013,11,15,8,342.16
2013,11,15,9,561.65
2013,11,15,10,680.97
2013,11,15,11,622.99
2013,11,15,12,500.48
2013,11,15,13,441.14
2013,11,15,14,273.06
2013,11,15,15,177.12
2013,11,15,16,47.84
2013,11,15,17,10.88
2013,11,15,18,0
2013,11,15,19,0
2013,11,15,20,0
2013,11,15,21,0
2013,11,15,22,0
2013,11,15,23,0
2013,11,16,0,0
2013,11,16,1,0
2013,11,16,2,0
2013,11,16,3,0
2013,11,16,4,0
2013,11,16,5,0
2013,11,16,6,20.2
2013,11,16,7,125.87
2013,11,16,8,218.45
2013,11,16,9,318.58
2013,11,16,10,371.15
2013,11,16,11,448.72
2013,11,16,12,482.7
2013,11,16,13,380.66
2013,11,16,14,296.55
2013,11,16,15,180.74
2013,11,16,16,94.9
2013,11,16,17,14.58
2013,11,16,18,0
2013,11,16,19,0
2013,11,16,20,0
2013,11,16,21,0
2013,11,16,22,0
2013,11,16,23,0
2013,11,17,0,0
2013,11,17,1,0
2013,11,17,2,0
2013,11,17,3,0
2013,11,17,4,0
2013,11,17,5,0
2013,11,17,6,22.03
2013,11,17,7,109.91
2013,11,17,8,220.38
2013,11,17,9,398.73
2013,11,17,10,513.98
2013,11,17,11,545.22
2013,11,17,12,525.93
2013,11,17,13,379.42
2013,11,17,14,328.17
2013,11,17,15,237.67
2013,11,17,16,108.8
2013,11,17,17,16.23
2013,11,17,18,0
2013,11,17,19,0
2013,11,17,20,0
2013,11,17,21,0
2013,11,17,22,0
2013,11,17,23,0
2013,11,18,0,0
2013,11,18,1,0
2013,11,18,2,0
2013,11,18,3,0
2013,11,18,4,0
2013,11,18,5,0
2013,11,18,6,23.41
2013,11,18,7,133.24
2013,11,18,8,264.39
2013,11,18,9,518.09
2013,11,18,10,683.17
2013,11,18,11,748.9
2013,11,18,12,815.52
2013,11,18,13,734.37
2013,11,18,14,592.95
2013,11,18,15,395.31
2013,11,18,16,181.35
2013,11,18,17,17.66
2013,11,18,18,0
2013,11,18,19,0
2013,11,18,20,0
2013,11,18,21,0
2013,11,18,22,0
2013,11,18,23,0
2013,11,19,0,0
2013,11,19,1,0
2013,11,19,2,0
2013,11,19,3,0
2013,11,19,4,0
2013,11,19,5,0
2013,11,19,6,25.92
2013,11,19,7,174.91
2013,11,19,8,380.78
2013,11,19,9,513.02
2013,11,19,10,617.8
2013,11,19,11,717.1
2013,11,19,12,773.2
2013,11,19,13,624.6
2013,11,19,14,473.54
2013,11,19,15,327.68
2013,11,19,16,149.18
2013,11,19,17,15.66
2013,11,19,18,0
2013,11,19,19,0
2013,11,19,20,0
2013,11,19,21,0
2013,11,19,22,0
2013,11,19,23,0
2013,11,20,0,0
2013,11,20,1,0
2013,11,20,2,0
2013,11,20,3,0
2013,11,20,4,0
2013,11,20,5,0
2013,11,20,6,28.01
2013,11,20,7,191.18
2013,11,20,8,372.8
2013,11,20,9,537.95
2013,11,20,10,688.35
2013,11,20,11,722.21
2013,11,20,12,675.63
2013,11,20,13,618.55
2013,11,20,14,526.31
2013,11,20,15,337.68
2013,11,20,16,156.07
2013,11,20,17,16.28
2013,11,20,18,0
2013,11,20,19,0
2013,11,20,20,0
2013,11,20,21,0
2013,11,20,22,0
2013,11,20,23,0
2013,11,21,0,0
2013,11,21,1,0
2013,11,21,2,0
2013,11,21,3,0
2013,11,21,4,0
2013,11,21,5,0
2013,11,21,6,24.04
2013,11,21,7,169.3
2013,11,21,8,359.88
2013,11,21,9,583.56
2013,11,21,10,729.05
2013,11,21,11,735.12
2013,11,21,12,672.2
2013,11,21,13,616.05
2013,11,21,14,494.16
2013,11,21,15,337.59
2013,11,21,16,162.7
2013,11,21,17,16.49
2013,11,21,18,0
2013,11,21,19,0
2013,11,21,20,0
2013,11,21,21,0
2013,11,21,22,0
2013,11,21,23,0
2013,11,22,0,0
2013,11,22,1,0
2013,11,22,2,0
2013,11,22,3,0
2013,11,22,4,0
2013,11,22,5,0
2013,11,22,6,26.9
2013,11,22,7,203.48
2013,11,22,8,424.38
2013,11,22,9,601.23
2013,11,22,10,734.8
2013,11,22,11,801.04
2013,11,22,12,796.9
2013,11,22,13,722.56
2013,11,22,14,583.43
2013,11,22,15,392.12
2013,11,22,16,174.09
2013,11,22,17,16.89
2013,11,22,18,0
2013,11,22,19,0
2013,11,22,20,0
2013,11,22,21,0
2013,11,22,22,0
2013,11,22,23,0
2013,11,23,0,0
2013,11,23,1,0
2013,11,23,2,0
2013,11,23,3,0
2013,11,23,4,0
2013,11,23,5,0
2013,11,23,6,25.83
2013,11,23,7,193.77
2013,11,23,8,337.52
2013,11,23,9,487.51
2013,11,23,10,599.87
2013,11,23,11,759.38
2013,11,23,12,793.22
2013,11,23,13,719.84
2013,11,23,14,541.8
2013,11,23,15,355.3
2013,11,23,16,162.72
2013,11,23,17,16.56
2013,11,23,18,0
2013,11,23,19,0
2013,11,23,20,0
2013,11,23,21,0
2013,11,23,22,0
2013,11,23,23,0
2013,11,24,0,0
2013,11,24,1,0
2013,11,24,2,0
2013,11,24,3,0
2013,11,24,4,0
2013,11,24,5,0
2013,11,24,6,22.86
2013,11,24,7,167.59
2013,11,24,8,363.09
2013,11,24,9,529.27
2013,11,24,10,643.54
2013,11,24,11,612.72
2013,11,24,12,559.62
2013,11,24,13,503.95
2013,11,24,14,399.48
2013,11,24,15,256.77
2013,11,24,16,108.13
2013,11,24,17,11.84
2013,11,24,18,0
2013,11,24,19,0
2013,11,24,20,0
2013,11,24,21,0
2013,11,24,22,0
2013,11,24,23,0
2013,11,25,0,0
2013,11,25,1,0
2013,11,25,2,0
2013,11,25,3,0
2013,11,25,4,0
2013,11,25,5,0
2013,11,25,6,20.71
2013,11,25,7,156.96
2013,11,25,8,334.57
2013,11,25,9,533.44
2013,11,25,10,678.51
2013,11,25,11,717.4
2013,11,25,12,601.75
2013,11,25,13,591.75
2013,11,25,14,439.55
2013,11,25,15,317.2
2013,11,25,16,162.44
2013,11,25,17,16.16
2013,11,25,18,0
2013,11,25,19,0
2013,11,25,20,0
2013,11,25,21,0
2013,11,25,22,0
2013,11,25,23,0
2013,11,26,0,0
2013,11,26,1,0
2013,11,26,2,0
2013,11,26,3,0
2013,11,26,4,0
2013,11,26,5,0
2013,11,26,6,20.89
2013,11,26,7,139.91
2013,11,26,8,278.08
2013,11,26,9,418.78
2013,11,26,10,508.05
2013,11,26,11,695.78
2013,11,26,12,729.7
2013,11,26,13,653.52
2013,11,26,14,507.28
2013,11,26,15,349.69
2013,11,26,16,163.41
2013,11,26,17,16.62
2013,11,26,18,0
2013,11,26,19,0
2013,11,26,20,0
2013,11,26,21,0
2013,11,26,22,0
2013,11,26,23,0
2013,11,27,0,0
2013,11,27,1,0
2013,11,27,2,0
2013,11,27,3,0
2013,11,27,4,0
2013,11,27,5,0
2013,11,27,6,23.54
2013,11,27,7,197.02
2013,11,27,8,413.06
2013,11,27,9,602.95
2013,11,27,10,729.23
2013,11,27,11,782.99
2013,11,27,12,793.27
2013,11,27,13,716.52
2013,11,27,14,559.16
2013,11,27,15,391.72
2013,11,27,16,174.64
2013,11,27,17,17.86
2013,11,27,18,0
2013,11,27,19,0
2013,11,27,20,0
2013,11,27,21,0
2013,11,27,22,0
2013,11,27,23,0
2013,11,28,0,0
2013,11,28,1,0
2013,11,28,2,0
2013,11,28,3,0
2013,11,28,4,0
2013,11,28,5,0
2013,11,28,6,23.29
2013,11,28,7,198.45
2013,11,28,8,415.1
2013,11,28,9,594.17
2013,11,28,10,598.67
2013,11,28,11,728.56
2013,11,28,12,710.79
2013,11,28,13,564.52
2013,11,28,14,527.62
2013,11,28,15,375.71
2013,11,28,16,172.56
2013,11,28,17,17.95
2013,11,28,18,0
2013,11,28,19,0
2013,11,28,20,0
2013,11,28,21,0
2013,11,28,22,0
2013,11,28,23,0
2013,11,29,0,0
2013,11,29,1,0
2013,11,29,2,0
2013,11,29,3,0
2013,11,29,4,0
2013,11,29,5,0
2013,11,29,6,20.23
2013,11,29,7,148.84
2013,11,29,8,349.09
2013,11,29,9,513.98
2013,11,29,10,654.23
2013,11,29,11,721.38
2013,11,29,12,799.61
2013,11,29,13,722.7
2013,11,29,14,580.16
2013,11,29,15,399.2
2013,11,29,16,187.48
2013,11,29,17,18.45
2013,11,29,18,0
2013,11,29,19,0
2013,11,29,20,0
2013,11,29,21,0
2013,11,29,22,0
2013,11,29,23,0
2013,11,30,0,0
2013,11,30,1,0
2013,11,30,2,0
2013,11,30,3,0
2013,11,30,4,0
2013,11,30,5,0
2013,11,30,6,20.73
2013,11,30,7,185.37
2013,11,30,8,402.66
2013,11,30,9,590.2
2013,11,30,10,717.5
2013,11,30,11,785.79
2013,11,30,12,780.95
2013,11,30,13,718.16
2013,11,30,14,570.79
2013,11,30,15,371.6
2013,11,30,16,170.75
2013,11,30,17,17.73
2013,11,30,18,0
2013,11,30,19,0
2013,11,30,20,0
2013,11,30,21,0
2013,11,30,22,0
2013,11,30,23,0
2013,12,1,0,0
2013,12,1,1,0
2013,12,1,2,0
2013,12,1,3,0
2013,12,1,4,0
2013,12,1,5,0
2013,12,1,6,20.47
2013,12,1,7,180.45
2013,12,1,8,365.31
2013,12,1,9,552.11
2013,12,1,10,696.12
2013,12,1,11,786.62
2013,12,1,12,767.97
2013,12,1,13,661.75
2013,12,1,14,544.73
2013,12,1,15,367.99
2013,12,1,16,175.99
2013,12,1,17,16.81
2013,12,1,18,0
2013,12,1,19,0
2013,12,1,20,0
2013,12,1,21,0
2013,12,1,22,0
2013,12,1,23,0
2013,12,2,0,0
2013,12,2,1,0
2013,12,2,2,0
2013,12,2,3,0
2013,12,2,4,0
2013,12,2,5,0
2013,12,2,6,18.84
2013,12,2,7,183.03
2013,12,2,8,394.93
2013,12,2,9,574.31
2013,12,2,10,699.75
2013,12,2,11,768.09
2013,12,2,12,727.91
2013,12,2,13,674.23
2013,12,2,14,551.07
2013,12,2,15,367.41
2013,12,2,16,168.88
2013,12,2,17,16.84
2013,12,2,18,0
2013,12,2,19,0
2013,12,2,20,0
2013,12,2,21,0
2013,12,2,22,0
2013,12,2,23,0
2013,12,3,0,0
2013,12,3,1,0
2013,12,3,2,0
2013,12,3,3,0
2013,12,3,4,0
2013,12,3,5,0
2013,12,3,6,18.54
2013,12,3,7,171.91
2013,12,3,8,378.67
2013,12,3,9,569.64
2013,12,3,10,704.3
2013,12,3,11,733.66
2013,12,3,12,688.7
2013,12,3,13,622.74
2013,12,3,14,536.39
2013,12,3,15,368.97
2013,12,3,16,172.91
2013,12,3,17,17.7
2013,12,3,18,0
2013,12,3,19,0
2013,12,3,20,0
2013,12,3,21,0
2013,12,3,22,0
2013,12,3,23,0
2013,12,4,0,0
2013,12,4,1,0
2013,12,4,2,0
2013,12,4,3,0
2013,12,4,4,0
2013,12,4,5,0
2013,12,4,6,17.57
2013,12,4,7,166.2
2013,12,4,8,378.55
2013,12,4,9,574.54
2013,12,4,10,723.88
2013,12,4,11,791.13
2013,12,4,12,766.58
2013,12,4,13,703.12
2013,12,4,14,562.16
2013,12,4,15,376.48
2013,12,4,16,172.22
2013,12,4,17,18.01
2013,12,4,18,0
2013,12,4,19,0
2013,12,4,20,0
2013,12,4,21,0
2013,12,4,22,0
2013,12,4,23,0
2013,12,5,0,0
2013,12,5,1,0
2013,12,5,2,0
2013,12,5,3,0
2013,12,5,4,0
2013,12,5,5,0
2013,12,5,6,17.2
2013,12,5,7,175.21
2013,12,5,8,376.45
2013,12,5,9,545.77
2013,12,5,10,698.28
2013,12,5,11,730.01
2013,12,5,12,714.8
2013,12,5,13,630.34
2013,12,5,14,531.67
2013,12,5,15,374.22
2013,12,5,16,174.2
2013,12,5,17,18.45
2013,12,5,18,0
2013,12,5,19,0
2013,12,5,20,0
2013,12,5,21,0
2013,12,5,22,0
2013,12,5,23,0
2013,12,6,0,0
2013,12,6,1,0
2013,12,6,2,0
2013,12,6,3,0
2013,12,6,4,0
2013,12,6,5,0
2013,12,6,6,16.38
2013,12,6,7,173.36
2013,12,6,8,386.49
2013,12,6,9,574.06
2013,12,6,10,708.45
2013,12,6,11,770.74
2013,12,6,12,736.34
2013,12,6,13,585.3
2013,12,6,14,503.7
2013,12,6,15,320.58
2013,12,6,16,151.98
2013,12,6,17,18.69
2013,12,6,18,0
2013,12,6,19,0
2013,12,6,20,0
2013,12,6,21,0
2013,12,6,22,0
2013,12,6,23,0
2013,12,7,0,0
2013,12,7,1,0
2013,12,7,2,0
2013,12,7,3,0
2013,12,7,4,0
2013,12,7,5,0
2013,12,7,6,15.05
2013,12,7,7,158.35
2013,12,7,8,363.82
2013,12,7,9,542.41
2013,12,7,10,687.54
2013,12,7,11,756.22
2013,12,7,12,746.98
2013,12,7,13,675.79
2013,12,7,14,543.41
2013,12,7,15,356.7
2013,12,7,16,160.7
2013,12,7,17,16.98
2013,12,7,18,0
2013,12,7,19,0
2013,12,7,20,0
2013,12,7,21,0
2013,12,7,22,0
2013,12,7,23,0
2013,12,8,0,0
2013,12,8,1,0
2013,12,8,2,0
2013,12,8,3,0
2013,12,8,4,0
2013,12,8,5,0
2013,12,8,6,14.16
2013,12,8,7,161.56
2013,12,8,8,364.77
2013,12,8,9,556.51
2013,12,8,10,696.46
2013,12,8,11,768.97
2013,12,8,12,758.57
2013,12,8,13,687.95
2013,12,8,14,548.99
2013,12,8,15,367.98
2013,12,8,16,165.3
2013,12,8,17,18.33
2013,12,8,18,0
2013,12,8,19,0
2013,12,8,20,0
2013,12,8,21,0
2013,12,8,22,0
2013,12,8,23,0
2013,12,9,0,0
2013,12,9,1,0
2013,12,9,2,0
2013,12,9,3,0
2013,12,9,4,0
2013,12,9,5,0
2013,12,9,6,13.95
2013,12,9,7,157.95
2013,12,9,8,368.06
2013,12,9,9,557.88
2013,12,9,10,695.8
2013,12,9,11,766.48
2013,12,9,12,727.64
2013,12,9,13,661.72
2013,12,9,14,531.87
2013,12,9,15,348.02
2013,12,9,16,162.84
2013,12,9,17,17.3
2013,12,9,18,0
2013,12,9,19,0
2013,12,9,20,0
2013,12,9,21,0
2013,12,9,22,0
2013,12,9,23,0
2013,12,10,0,0
2013,12,10,1,0
2013,12,10,2,0
2013,12,10,3,0
2013,12,10,4,0
2013,12,10,5,0
2013,12,10,6,13.01
2013,12,10,7,156.78
2013,12,10,8,358.84
2013,12,10,9,552.83
2013,12,10,10,695.77
2013,12,10,11,768.85
2013,12,10,12,765.88
2013,12,10,13,702.19
2013,12,10,14,569.02
2013,12,10,15,382.32
2013,12,10,16,180.78
2013,12,10,17,19.41
2013,12,10,18,0
2013,12,10,19,0
2013,12,10,20,0
2013,12,10,21,0
2013,12,10,22,0
2013,12,10,23,0
2013,12,11,0,0
2013,12,11,1,0
2013,12,11,2,0
2013,12,11,3,0
2013,12,11,4,0
2013,12,11,5,0
2013,12,11,6,12.7
2013,12,11,7,149.16
2013,12,11,8,352.96
2013,12,11,9,542.61
2013,12,11,10,682.07
2013,12,11,11,755.83
2013,12,11,12,719.61
2013,12,11,13,657.12
2013,12,11,14,524.63
2013,12,11,15,344.38
2013,12,11,16,157.02
2013,12,11,17,17.84
2013,12,11,18,0
2013,12,11,19,0
2013,12,11,20,0
2013,12,11,21,0
2013,12,11,22,0
2013,12,11,23,0
2013,12,12,0,0
2013,12,12,1,0
2013,12,12,2,0
2013,12,12,3,0
2013,12,12,4,0
2013,12,12,5,0
2013,12,12,6,12.07
2013,12,12,7,147
2013,12,12,8,348.4
2013,12,12,9,539.34
2013,12,12,10,680.04
2013,12,12,11,754.52
2013,12,12,12,738.8
2013,12,12,13,673.84
2013,12,12,14,543.91
2013,12,12,15,361.26
2013,12,12,16,172.62
2013,12,12,17,19.11
2013,12,12,18,0
2013,12,12,19,0
2013,12,12,20,0
2013,12,12,21,0
2013,12,12,22,0
2013,12,12,23,0
2013,12,13,0,0
2013,12,13,1,0
2013,12,13,2,0
2013,12,13,3,0
2013,12,13,4,0
2013,12,13,5,0
2013,12,13,6,11.41
2013,12,13,7,133.7
2013,12,13,8,328.43
2013,12,13,9,511.83
2013,12,13,10,656.71
2013,12,13,11,731.85
2013,12,13,12,761.3
2013,12,13,13,664.14
2013,12,13,14,508.02
2013,12,13,15,352.71
2013,12,13,16,169.12
2013,12,13,17,20.4
2013,12,13,18,0
2013,12,13,19,0
2013,12,13,20,0
2013,12,13,21,0
2013,12,13,22,0
2013,12,13,23,0
2013,12,14,0,0
2013,12,14,1,0
2013,12,14,2,0
2013,12,14,3,0
2013,12,14,4,0
2013,12,14,5,0
2013,12,14,6,11.16
2013,12,14,7,138.16
2013,12,14,8,339.96
2013,12,14,9,523.02
2013,12,14,10,668.81
2013,12,14,11,725.2
2013,12,14,12,657.61
2013,12,14,13,604.62
2013,12,14,14,463.08
2013,12,14,15,316.42
2013,12,14,16,165.41
2013,12,14,17,21.27
2013,12,14,18,0
2013,12,14,19,0
2013,12,14,20,0
2013,12,14,21,0
2013,12,14,22,0
2013,12,14,23,0
2013,12,15,0,0
2013,12,15,1,0
2013,12,15,2,0
2013,12,15,3,0
2013,12,15,4,0
2013,12,15,5,0
2013,12,15,6,10.94
2013,12,15,7,134.78
2013,12,15,8,310.48
2013,12,15,9,474.84
2013,12,15,10,570.52
2013,12,15,11,650.45
2013,12,15,12,583.08
2013,12,15,13,481.46
2013,12,15,14,302.46
2013,12,15,15,224.48
2013,12,15,16,95.66
2013,12,15,17,17.27
2013,12,15,18,0
2013,12,15,19,0
2013,12,15,20,0
2013,12,15,21,0
2013,12,15,22,0
2013,12,15,23,0
2013,12,16,0,0
2013,12,16,1,0
2013,12,16,2,0
2013,12,16,3,0
2013,12,16,4,0
2013,12,16,5,0
2013,12,16,6,8.6
2013,12,16,7,49.11
2013,12,16,8,41.55
2013,12,16,9,85.69
2013,12,16,10,156.52
2013,12,16,11,142.5
2013,12,16,12,164.73
2013,12,16,13,159.67
2013,12,16,14,124.91
2013,12,16,15,96.95
2013,12,16,16,81.03
2013,12,16,17,15.59
2013,12,16,18,0
2013,12,16,19,0
2013,12,16,20,0
2013,12,16,21,0
2013,12,16,22,0
2013,12,16,23,0
2013,12,17,0,0
2013,12,17,1,0
2013,12,17,2,0
2013,12,17,3,0
2013,12,17,4,0
2013,12,17,5,0
2013,12,17,6,9.89
2013,12,17,7,85.12
2013,12,17,8,211.13
2013,12,17,9,375.05
2013,12,17,10,529.17
2013,12,17,11,571.55
2013,12,17,12,570.35
2013,12,17,13,484.53
2013,12,17,14,448.52
2013,12,17,15,244.13
2013,12,17,16,129.67
2013,12,17,17,19.26
2013,12,17,18,0
2013,12,17,19,0
2013,12,17,20,0
2013,12,17,21,0
2013,12,17,22,0
2013,12,17,23,0
2013,12,18,0,0
2013,12,18,1,0
2013,12,18,2,0
2013,12,18,3,0
2013,12,18,4,0
2013,12,18,5,0
2013,12,18,6,10.46
2013,12,18,7,148.2
2013,12,18,8,363.37
2013,12,18,9,559.52
2013,12,18,10,703.72
2013,12,18,11,780.13
2013,12,18,12,803.99
2013,12,18,13,739.03
2013,12,18,14,606.86
2013,12,18,15,417.92
2013,12,18,16,203.98
2013,12,18,17,25.62
2013,12,18,18,0
2013,12,18,19,0
2013,12,18,20,0
2013,12,18,21,0
2013,12,18,22,0
2013,12,18,23,0
2013,12,19,0,0
2013,12,19,1,0
2013,12,19,2,0
2013,12,19,3,0
2013,12,19,4,0
2013,12,19,5,0
2013,12,19,6,10.28
2013,12,19,7,146.02
2013,12,19,8,347.49
2013,12,19,9,544.59
2013,12,19,10,677.64
2013,12,19,11,777.52
2013,12,19,12,784.77
2013,12,19,13,716.85
2013,12,19,14,588.18
2013,12,19,15,411.2
2013,12,19,16,197.23
2013,12,19,17,25.84
2013,12,19,18,0
2013,12,19,19,0
2013,12,19,20,0
2013,12,19,21,0
2013,12,19,22,0
2013,12,19,23,0
2013,12,20,0,0
2013,12,20,1,0
2013,12,20,2,0
2013,12,20,3,0
2013,12,20,4,0
2013,12,20,5,0
2013,12,20,6,9.75
2013,12,20,7,140.42
2013,12,20,8,342.92
2013,12,20,9,556.76
2013,12,20,10,719.7
2013,12,20,11,788.56
2013,12,20,12,809.74
2013,12,20,13,745.7
2013,12,20,14,609.07
2013,12,20,15,426.27
2013,12,20,16,209.55
2013,12,20,17,27.08
2013,12,20,18,0
2013,12,20,19,0
2013,12,20,20,0
2013,12,20,21,0
2013,12,20,22,0
2013,12,20,23,0
2013,12,21,0,0
2013,12,21,1,0
2013,12,21,2,0
2013,12,21,3,0
2013,12,21,4,0
2013,12,21,5,0
2013,12,21,6,9.57
2013,12,21,7,143.54
2013,12,21,8,367.76
2013,12,21,9,572.31
2013,12,21,10,718.52
2013,12,21,11,800.44
2013,12,21,12,809.57
2013,12,21,13,751.08
2013,12,21,14,608.61
2013,12,21,15,408.57
2013,12,21,16,208.94
2013,12,21,17,27.6
2013,12,21,18,0
2013,12,21,19,0
2013,12,21,20,0
2013,12,21,21,0
2013,12,21,22,0
2013,12,21,23,0
2013,12,22,0,0
2013,12,22,1,0
2013,12,22,2,0
2013,12,22,3,0
2013,12,22,4,0
2013,12,22,5,0
2013,12,22,6,8.87
2013,12,22,7,83.89
2013,12,22,8,215.22
2013,12,22,9,320.9
2013,12,22,10,446.32
2013,12,22,11,595.45
2013,12,22,12,611.47
2013,12,22,13,621.86
2013,12,22,14,538.27
2013,12,22,15,382.62
2013,12,22,16,182.77
2013,12,22,17,24.59
2013,12,22,18,0
2013,12,22,19,0
2013,12,22,20,0
2013,12,22,21,0
2013,12,22,22,0
2013,12,22,23,0
2013,12,23,0,0
2013,12,23,1,0
2013,12,23,2,0
2013,12,23,3,0
2013,12,23,4,0
2013,12,23,5,0
2013,12,23,6,8.47
2013,12,23,7,133.59
2013,12,23,8,341.97
2013,12,23,9,550.41
2013,12,23,10,677.22
2013,12,23,11,790.57
2013,12,23,12,774.18
2013,12,23,13,717.19
2013,12,23,14,588.63
2013,12,23,15,405.21
2013,12,23,16,181.27
2013,12,23,17,26.59
2013,12,23,18,0
2013,12,23,19,0
2013,12,23,20,0
2013,12,23,21,0
2013,12,23,22,0
2013,12,23,23,0
2013,12,24,0,0
2013,12,24,1,0
2013,12,24,2,0
2013,12,24,3,0
2013,12,24,4,0
2013,12,24,5,0
2013,12,24,6,8.27
2013,12,24,7,120.19
2013,12,24,8,330.8
2013,12,24,9,531.73
2013,12,24,10,695.7
2013,12,24,11,778.66
2013,12,24,12,767.51
2013,12,24,13,714.11
2013,12,24,14,586.54
2013,12,24,15,402.25
2013,12,24,16,191.95
2013,12,24,17,26.34
2013,12,24,18,0
2013,12,24,19,0
2013,12,24,20,0
2013,12,24,21,0
2013,12,24,22,0
2013,12,24,23,0
2013,12,25,0,0
2013,12,25,1,0
2013,12,25,2,0
2013,12,25,3,0
2013,12,25,4,0
2013,12,25,5,0
2013,12,25,6,8.02
2013,12,25,7,116.41
2013,12,25,8,313.16
2013,12,25,9,503.26
2013,12,25,10,646.88
2013,12,25,11,732.77
2013,12,25,12,687.29
2013,12,25,13,637.48
2013,12,25,14,518.03
2013,12,25,15,367.72
2013,12,25,16,173.11
2013,12,25,17,24.88
2013,12,25,18,0
2013,12,25,19,0
2013,12,25,20,0
2013,12,25,21,0
2013,12,25,22,0
2013,12,25,23,0
2013,12,26,0,0
2013,12,26,1,0
2013,12,26,2,0
2013,12,26,3,0
2013,12,26,4,0
2013,12,26,5,0
2013,12,26,6,7.32
2013,12,26,7,122.62
2013,12,26,8,320.3
2013,12,26,9,518.64
2013,12,26,10,666.58
2013,12,26,11,753.48
2013,12,26,12,695.46
