YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN
2014,9,29,23,0
2014,9,30,0,0
2014,9,30,1,0
2014,9,30,2,0
2014,9,30,3,0
2014,9,30,4,0
2014,9,30,5,0
2014,9,30,6,28.41
2014,9,30,7,158.14
2014,9,30,8,329.08
2014,9,30,9,469.2
2014,9,30,10,282.98
2014,9,30,11,460.62
2014,9,30,12,503.69
2014,9,30,13,514.37
2014,9,30,14,397.44
2014,9,30,15,223.49
2014,9,30,16,122.13
2014,9,30,17,30.66
2014,9,30,18,0
2014,9,30,19,0
2014,9,30,20,0
2014,9,30,21,0
2014,9,30,22,0
2014,9,30,23,0
2014,10,1,0,0
2014,10,1,1,0
2014,10,1,2,0
2014,10,1,3,0
2014,10,1,4,0
2014,10,1,5,0
2014,10,1,6,36.14
2014,10,1,7,205.2
2014,10,1,8,382.44
2014,10,1,9,555.21
2014,10,1,10,674.04
2014,10,1,11,684.27
2014,10,1,12,670.79
2014,10,1,13,620.77
2014,10,1,14,493.95
2014,10,1,15,256.03
2014,10,1,16,132.96
2014,10,1,17,33.73
2014,10,1,18,0
2014,10,1,19,0
2014,10,1,20,0
2014,10,1,21,0
2014,10,1,22,0
2014,10,1,23,0
2014,10,2,0,0
2014,10,2,1,0
2014,10,2,2,0
2014,10,2,3,0
2014,10,2,4,0
2014,10,2,5,0
2014,10,2,6,41.47
2014,10,2,7,214.55
2014,10,2,8,427.45
2014,10,2,9,607.16
2014,10,2,10,752.94
2014,10,2,11,756.63
2014,10,2,12,818.55
2014,10,2,13,715.4
2014,10,2,14,594.3
2014,10,2,15,487.05
2014,10,2,16,264.34
2014,10,2,17,59.9
2014,10,2,18,0
2014,10,2,19,0
2014,10,2,20,0
2014,10,2,21,0
2014,10,2,22,0
2014,10,2,23,0
2014,10,3,0,0
2014,10,3,1,0
2014,10,3,2,0
2014,10,3,3,0
2014,10,3,4,0
2014,10,3,5,0
2014,10,3,6,43.8
2014,10,3,7,233.91
2014,10,3,8,446.26
2014,10,3,9,576.12
2014,10,3,10,751.98
2014,10,3,11,821.75
2014,10,3,12,742.45
2014,10,3,13,604.94
2014,10,3,14,464.33
2014,10,3,15,345.79
2014,10,3,16,170.54
2014,10,3,17,41.18
2014,10,3,18,0
2014,10,3,19,0
2014,10,3,20,0
2014,10,3,21,0
2014,10,3,22,0
2014,10,3,23,0
2014,10,4,0,0
2014,10,4,1,0
2014,10,4,2,0
2014,10,4,3,0
2014,10,4,4,0
2014,10,4,5,0
2014,10,4,6,46.5
2014,10,4,7,244.22
2014,10,4,8,482.17
2014,10,4,9,677.66
2014,10,4,10,782.73
2014,10,4,11,854.59
2014,10,4,12,814.13
2014,10,4,13,753.79
2014,10,4,14,554.05
2014,10,4,15,462.34
2014,10,4,16,251.53
2014,10,4,17,51.98
2014,10,4,18,0
2014,10,4,19,0
2014,10,4,20,0
2014,10,4,21,0
2014,10,4,22,0
2014,10,4,23,0
2014,10,5,0,0
2014,10,5,1,0
2014,10,5,2,0
2014,10,5,3,0
2014,10,5,4,0
2014,10,5,5,0
2014,10,5,6,41.58
2014,10,5,7,222.45
2014,10,5,8,418.48
2014,10,5,9,561.24
2014,10,5,10,662.32
2014,10,5,11,712.09
2014,10,5,12,703.61
2014,10,5,13,531.75
2014,10,5,14,375.95
2014,10,5,15,294.65
2014,10,5,16,132.66
2014,10,5,17,31.09
2014,10,5,18,0
2014,10,5,19,0
2014,10,5,20,0
2014,10,5,21,0
2014,10,5,22,0
2014,10,5,23,0
2014,10,6,0,0
2014,10,6,1,0
2014,10,6,2,0
2014,10,6,3,0
2014,10,6,4,0
2014,10,6,5,0
2014,10,6,6,19.08
2014,10,6,7,121.06
2014,10,6,8,229.45
2014,10,6,9,264.38
2014,10,6,10,352.95
2014,10,6,11,379.95
2014,10,6,12,366.77
2014,10,6,13,488.95
2014,10,6,14,358.66
2014,10,6,15,342.01
2014,10,6,16,168.27
2014,10,6,17,31.23
2014,10,6,18,0
2014,10,6,19,0
2014,10,6,20,0
2014,10,6,21,0
2014,10,6,22,0
2014,10,6,23,0
2014,10,7,0,0
2014,10,7,1,0
2014,10,7,2,0
2014,10,7,3,0
2014,10,7,4,0
2014,10,7,5,0
2014,10,7,6,24.93
2014,10,7,7,140.02
2014,10,7,8,264.34
2014,10,7,9,415.57
2014,10,7,10,494.59
2014,10,7,11,475.22
2014,10,7,12,565.27
2014,10,7,13,558
2014,10,7,14,453.2
2014,10,7,15,377.57
2014,10,7,16,185.09
2014,10,7,17,43.01
2014,10,7,18,0
2014,10,7,19,0
2014,10,7,20,0
2014,10,7,21,0
2014,10,7,22,0
2014,10,7,23,0
2014,10,8,0,0
2014,10,8,1,0
2014,10,8,2,0
2014,10,8,3,0
2014,10,8,4,0
2014,10,8,5,0
2014,10,8,6,34.69
2014,10,8,7,155.69
2014,10,8,8,319.81
2014,10,8,9,482.77
2014,10,8,10,421.71
2014,10,8,11,586.02
2014,10,8,12,561.45
2014,10,8,13,449.95
2014,10,8,14,429.06
2014,10,8,15,314.58
2014,10,8,16,160.43
2014,10,8,17,29.47
2014,10,8,18,0
2014,10,8,19,0
2014,10,8,20,0
2014,10,8,21,0
2014,10,8,22,0
2014,10,8,23,0
2014,10,9,0,0
2014,10,9,1,0
2014,10,9,2,0
2014,10,9,3,0
2014,10,9,4,0
2014,10,9,5,0
2014,10,9,6,30.38
2014,10,9,7,165.42
2014,10,9,8,350.49
2014,10,9,9,539.48
2014,10,9,10,681.1
2014,10,9,11,718.84
2014,10,9,12,718.14
2014,10,9,13,682.59
2014,10,9,14,436.55
2014,10,9,15,357.81
2014,10,9,16,165.66
2014,10,9,17,38.98
2014,10,9,18,0
2014,10,9,19,0
2014,10,9,20,0
2014,10,9,21,0
2014,10,9,22,0
2014,10,9,23,0
2014,10,10,0,0
2014,10,10,1,0
2014,10,10,2,0
2014,10,10,3,0
2014,10,10,4,0
2014,10,10,5,0
2014,10,10,6,31.66
2014,10,10,7,197.66
2014,10,10,8,447.63
2014,10,10,9,557.77
2014,10,10,10,625.32
2014,10,10,11,575.64
2014,10,10,12,593.38
2014,10,10,13,547.51
2014,10,10,14,426.5
2014,10,10,15,290.77
2014,10,10,16,103.3
2014,10,10,17,30.45
2014,10,10,18,0
2014,10,10,19,0
2014,10,10,20,0
2014,10,10,21,0
2014,10,10,22,0
2014,10,10,23,0
2014,10,11,0,0
2014,10,11,1,0
2014,10,11,2,0
2014,10,11,3,0
2014,10,11,4,0
2014,10,11,5,0
2014,10,11,6,17.91
2014,10,11,7,145.81
2014,10,11,8,314.88
2014,10,11,9,421.97
2014,10,11,10,576.05
2014,10,11,11,605.12
2014,10,11,12,594.41
2014,10,11,13,569.48
2014,10,11,14,449.45
2014,10,11,15,319.18
2014,10,11,16,176.42
2014,10,11,17,32.86
2014,10,11,18,0
2014,10,11,19,0
2014,10,11,20,0
2014,10,11,21,0
2014,10,11,22,0
2014,10,11,23,0
2014,10,12,0,0
2014,10,12,1,0
2014,10,12,2,0
2014,10,12,3,0
2014,10,12,4,0
2014,10,12,5,0
2014,10,12,6,35.91
2014,10,12,7,201.35
2014,10,12,8,423.35
2014,10,12,9,599.53
2014,10,12,10,764.96
2014,10,12,11,863.45
2014,10,12,12,850.84
2014,10,12,13,747.39
2014,10,12,14,636.41
2014,10,12,15,446.23
2014,10,12,16,196.98
2014,10,12,17,40.43
2014,10,12,18,0
2014,10,12,19,0
2014,10,12,20,0
2014,10,12,21,0
2014,10,12,22,0
2014,10,12,23,0
2014,10,13,0,0
2014,10,13,1,0
2014,10,13,2,0
2014,10,13,3,0
2014,10,13,4,0
2014,10,13,5,0
2014,10,13,6,38.83
2014,10,13,7,226.42
2014,10,13,8,440.55
2014,10,13,9,635.13
2014,10,13,10,745.77
2014,10,13,11,850.23
2014,10,13,12,814.97
2014,10,13,13,745.36
2014,10,13,14,599.46
2014,10,13,15,392.36
2014,10,13,16,187.52
2014,10,13,17,39.13
2014,10,13,18,0
2014,10,13,19,0
2014,10,13,20,0
2014,10,13,21,0
2014,10,13,22,0
2014,10,13,23,0
2014,10,14,0,0
2014,10,14,1,0
2014,10,14,2,0
2014,10,14,3,0
2014,10,14,4,0
2014,10,14,5,0
2014,10,14,6,36.01
2014,10,14,7,204.09
2014,10,14,8,397.45
2014,10,14,9,551.34
2014,10,14,10,718.2
2014,10,14,11,789.55
2014,10,14,12,843.14
2014,10,14,13,726.94
2014,10,14,14,655.7
2014,10,14,15,451.29
2014,10,14,16,211.57
2014,10,14,17,38.97
2014,10,14,18,0
2014,10,14,19,0
2014,10,14,20,0
2014,10,14,21,0
2014,10,14,22,0
2014,10,14,23,0
2014,10,15,0,0
2014,10,15,1,0
2014,10,15,2,0
2014,10,15,3,0
2014,10,15,4,0
2014,10,15,5,0
2014,10,15,6,35.59
2014,10,15,7,206.14
2014,10,15,8,429.19
2014,10,15,9,640.33
2014,10,15,10,793.16
2014,10,15,11,867.84
2014,10,15,12,863.81
2014,10,15,13,786.59
2014,10,15,14,641.56
2014,10,15,15,430.75
2014,10,15,16,199.48
2014,10,15,17,36.57
2014,10,15,18,0
2014,10,15,19,0
2014,10,15,20,0
2014,10,15,21,0
2014,10,15,22,0
2014,10,15,23,0
2014,10,16,0,0
2014,10,16,1,0
2014,10,16,2,0
2014,10,16,3,0
2014,10,16,4,0
2014,10,16,5,0
2014,10,16,6,34.15
2014,10,16,7,203.69
2014,10,16,8,409.28
2014,10,16,9,602.95
2014,10,16,10,759.27
2014,10,16,11,777.45
2014,10,16,12,741.31
2014,10,16,13,688.62
2014,10,16,14,608.42
2014,10,16,15,428.13
2014,10,16,16,181.82
2014,10,16,17,37.16
2014,10,16,18,0
2014,10,16,19,0
2014,10,16,20,0
2014,10,16,21,0
2014,10,16,22,0
2014,10,16,23,0
2014,10,17,0,0
2014,10,17,1,0
2014,10,17,2,0
2014,10,17,3,0
2014,10,17,4,0
2014,10,17,5,0
2014,10,17,6,36.27
2014,10,17,7,223.77
2014,10,17,8,429.23
2014,10,17,9,553.23
2014,10,17,10,728.59
2014,10,17,11,798.87
2014,10,17,12,761.09
2014,10,17,13,642.99
2014,10,17,14,575.27
2014,10,17,15,401.03
2014,10,17,16,196.87
2014,10,17,17,33.48
2014,10,17,18,0
2014,10,17,19,0
2014,10,17,20,0
2014,10,17,21,0
2014,10,17,22,0
2014,10,17,23,0
2014,10,18,0,0
2014,10,18,1,0
2014,10,18,2,0
2014,10,18,3,0
2014,10,18,4,0
2014,10,18,5,0
2014,10,18,6,35.53
2014,10,18,7,207.16
2014,10,18,8,415.92
2014,10,18,9,595.05
2014,10,18,10,765.69
2014,10,18,11,863.15
2014,10,18,12,807.73
2014,10,18,13,743.61
2014,10,18,14,568.63
2014,10,18,15,385.26
2014,10,18,16,184.89
2014,10,18,17,37.98
2014,10,18,18,0
2014,10,18,19,0
2014,10,18,20,0
2014,10,18,21,0
2014,10,18,22,0
2014,10,18,23,0
2014,10,19,0,0
2014,10,19,1,0
2014,10,19,2,0
2014,10,19,3,0
2014,10,19,4,0
2014,10,19,5,0
2014,10,19,6,28.12
2014,10,19,7,132.17
2014,10,19,8,283.66
2014,10,19,9,390.46
2014,10,19,10,400.01
2014,10,19,11,395.51
2014,10,19,12,564.54
2014,10,19,13,579.42
2014,10,19,14,572.79
2014,10,19,15,368.3
2014,10,19,16,190.49
2014,10,19,17,34.17
2014,10,19,18,0
2014,10,19,19,0
2014,10,19,20,0
2014,10,19,21,0
2014,10,19,22,0
2014,10,19,23,0
2014,10,20,0,0
2014,10,20,1,0
2014,10,20,2,0
2014,10,20,3,0
2014,10,20,4,0
2014,10,20,5,0
2014,10,20,6,29.75
2014,10,20,7,175.17
2014,10,20,8,338.34
2014,10,20,9,513.28
2014,10,20,10,586.85
2014,10,20,11,668.93
2014,10,20,12,683.98
2014,10,20,13,516.03
2014,10,20,14,323.55
2014,10,20,15,145.68
2014,10,20,16,66.03
2014,10,20,17,27.72
2014,10,20,18,0
2014,10,20,19,0
2014,10,20,20,0
2014,10,20,21,0
2014,10,20,22,0
2014,10,20,23,0
2014,10,21,0,0
2014,10,21,1,0
2014,10,21,2,0
2014,10,21,3,0
2014,10,21,4,0
2014,10,21,5,0
2014,10,21,6,36.43
2014,10,21,7,198.82
2014,10,21,8,394.12
2014,10,21,9,553.92
2014,10,21,10,705.27
2014,10,21,11,714.98
2014,10,21,12,652.01
2014,10,21,13,474.59
2014,10,21,14,453.73
2014,10,21,15,327.71
2014,10,21,16,144.02
2014,10,21,17,34.03
2014,10,21,18,0
2014,10,21,19,0
2014,10,21,20,0
2014,10,21,21,0
2014,10,21,22,0
2014,10,21,23,0
2014,10,22,0,0
2014,10,22,1,0
2014,10,22,2,0
2014,10,22,3,0
2014,10,22,4,0
2014,10,22,5,0
2014,10,22,6,37.76
2014,10,22,7,212.73
2014,10,22,8,429.05
2014,10,22,9,560.77
2014,10,22,10,677.51
2014,10,22,11,744.02
2014,10,22,12,788.92
2014,10,22,13,657.95
2014,10,22,14,448.7
2014,10,22,15,323.79
2014,10,22,16,151.72
2014,10,22,17,29.93
2014,10,22,18,0
2014,10,22,19,0
2014,10,22,20,0
2014,10,22,21,0
2014,10,22,22,0
2014,10,22,23,0
2014,10,23,0,0
2014,10,23,1,0
2014,10,23,2,0
2014,10,23,3,0
2014,10,23,4,0
2014,10,23,5,0
2014,10,23,6,25.03
2014,10,23,7,135.05
2014,10,23,8,293.4
2014,10,23,9,441.8
2014,10,23,10,623.68
2014,10,23,11,614.86
2014,10,23,12,543.02
2014,10,23,13,507.95
2014,10,23,14,329.73
2014,10,23,15,172.46
2014,10,23,16,78.09
2014,10,23,17,19.52
2014,10,23,18,0
2014,10,23,19,0
2014,10,23,20,0
2014,10,23,21,0
2014,10,23,22,0
2014,10,23,23,0
2014,10,24,0,0
2014,10,24,1,0
2014,10,24,2,0
2014,10,24,3,0
2014,10,24,4,0
2014,10,24,5,0
2014,10,24,6,33.72
2014,10,24,7,179.9
2014,10,24,8,339.36
2014,10,24,9,422.91
2014,10,24,10,522.12
2014,10,24,11,715.03
2014,10,24,12,758.01
2014,10,24,13,667.84
2014,10,24,14,501.84
2014,10,24,15,367.51
2014,10,24,16,144.38
2014,10,24,17,32.57
2014,10,24,18,0
2014,10,24,19,0
2014,10,24,20,0
2014,10,24,21,0
2014,10,24,22,0
2014,10,24,23,0
2014,10,25,0,0
2014,10,25,1,0
2014,10,25,2,0
2014,10,25,3,0
2014,10,25,4,0
2014,10,25,5,0
2014,10,25,6,32.08
2014,10,25,7,151.41
2014,10,25,8,291.79
2014,10,25,9,465.23
2014,10,25,10,581.5
2014,10,25,11,726.78
2014,10,25,12,779.26
2014,10,25,13,715.54
2014,10,25,14,498.45
2014,10,25,15,315.24
2014,10,25,16,140.64
2014,10,25,17,27.49
2014,10,25,18,0
2014,10,25,19,0
2014,10,25,20,0
2014,10,25,21,0
2014,10,25,22,0
2014,10,25,23,0
2014,10,26,0,0
2014,10,26,1,0
2014,10,26,2,0
2014,10,26,3,0
2014,10,26,4,0
2014,10,26,5,0
2014,10,26,6,28.36
2014,10,26,7,125.85
2014,10,26,8,263.83
2014,10,26,9,479.48
2014,10,26,10,561.65
2014,10,26,11,631.13
2014,10,26,12,566.13
2014,10,26,13,410.16
2014,10,26,14,264.78
2014,10,26,15,217.01
2014,10,26,16,85.23
2014,10,26,17,19.38
2014,10,26,18,0
2014,10,26,19,0
2014,10,26,20,0
2014,10,26,21,0
2014,10,26,22,0
2014,10,26,23,0
2014,10,27,0,0
2014,10,27,1,0
2014,10,27,2,0
2014,10,27,3,0
2014,10,27,4,0
2014,10,27,5,0
2014,10,27,6,36.02
2014,10,27,7,195.7
2014,10,27,8,361.64
2014,10,27,9,479.3
2014,10,27,10,597.41
2014,10,27,11,679.27
2014,10,27,12,764.81
2014,10,27,13,726.65
2014,10,27,14,557.11
2014,10,27,15,388.8
2014,10,27,16,188.43
2014,10,27,17,30.35
2014,10,27,18,0
2014,10,27,19,0
2014,10,27,20,0
2014,10,27,21,0
2014,10,27,22,0
2014,10,27,23,0
2014,10,28,0,0
2014,10,28,1,0
2014,10,28,2,0
2014,10,28,3,0
2014,10,28,4,0
2014,10,28,5,0
2014,10,28,6,27.63
2014,10,28,7,130.84
2014,10,28,8,286.79
2014,10,28,9,464.48
2014,10,28,10,575.03
2014,10,28,11,587.51
2014,10,28,12,542.26
2014,10,28,13,545.39
2014,10,28,14,377.26
2014,10,28,15,255.8
2014,10,28,16,82.77
2014,10,28,17,16.55
2014,10,28,18,0
2014,10,28,19,0
2014,10,28,20,0
2014,10,28,21,0
2014,10,28,22,0
2014,10,28,23,0
2014,10,29,0,0
2014,10,29,1,0
2014,10,29,2,0
2014,10,29,3,0
2014,10,29,4,0
2014,10,29,5,0
2014,10,29,6,34.77
2014,10,29,7,191.2
2014,10,29,8,374.82
2014,10,29,9,462.18
2014,10,29,10,597.5
2014,10,29,11,635.76
2014,10,29,12,709.09
2014,10,29,13,630.59
2014,10,29,14,437.06
2014,10,29,15,307.77
2014,10,29,16,156.89
2014,10,29,17,28.29
2014,10,29,18,0
2014,10,29,19,0
2014,10,29,20,0
2014,10,29,21,0
2014,10,29,22,0
2014,10,29,23,0
2014,10,30,0,0
2014,10,30,1,0
2014,10,30,2,0
2014,10,30,3,0
2014,10,30,4,0
2014,10,30,5,0
2014,10,30,6,31.3
2014,10,30,7,196.98
2014,10,30,8,384.47
2014,10,30,9,516.91
2014,10,30,10,590.46
2014,10,30,11,717.95
2014,10,30,12,728.95
2014,10,30,13,634.05
2014,10,30,14,468.98
2014,10,30,15,328.08
2014,10,30,16,166.92
2014,10,30,17,27.81
2014,10,30,18,0
2014,10,30,19,0
2014,10,30,20,0
2014,10,30,21,0
2014,10,30,22,0
2014,10,30,23,0
2014,10,31,0,0
2014,10,31,1,0
2014,10,31,2,0
2014,10,31,3,0
2014,10,31,4,0
2014,10,31,5,0
2014,10,31,6,30.99
2014,10,31,7,195.27
2014,10,31,8,361.44
2014,10,31,9,459.23
2014,10,31,10,625.74
2014,10,31,11,711.2
2014,10,31,12,701.86
2014,10,31,13,686.77
2014,10,31,14,528.93
2014,10,31,15,333.6
2014,10,31,16,153.89
2014,10,31,17,23.59
2014,10,31,18,0
2014,10,31,19,0
2014,10,31,20,0
2014,10,31,21,0
2014,10,31,22,0
2014,10,31,23,0
2014,11,1,0,0
2014,11,1,1,0
2014,11,1,2,0
2014,11,1,3,0
2014,11,1,4,0
2014,11,1,5,0
2014,11,1,6,30.58
2014,11,1,7,189.83
2014,11,1,8,353.79
2014,11,1,9,419.82
2014,11,1,10,584.19
2014,11,1,11,608.04
2014,11,1,12,638.75
2014,11,1,13,546.33
2014,11,1,14,510.26
2014,11,1,15,333.67
2014,11,1,16,173.09
2014,11,1,17,26.56
2014,11,1,18,0
2014,11,1,19,0
2014,11,1,20,0
2014,11,1,21,0
2014,11,1,22,0
2014,11,1,23,0
2014,11,2,0,0
2014,11,2,1,0
2014,11,2,2,0
2014,11,2,3,0
2014,11,2,4,0
2014,11,2,5,0
2014,11,2,6,30.02
2014,11,2,7,171
2014,11,2,8,339.39
2014,11,2,9,494.8
2014,11,2,10,576.31
2014,11,2,11,673.74
2014,11,2,12,691.65
2014,11,2,13,643.84
2014,11,2,14,472.91
2014,11,2,15,301.29
2014,11,2,16,144.8
2014,11,2,17,21.66
2014,11,2,18,0
2014,11,2,19,0
2014,11,2,20,0
2014,11,2,21,0
2014,11,2,22,0
2014,11,2,23,0
2014,11,3,0,0
2014,11,3,1,0
2014,11,3,2,0
2014,11,3,3,0
2014,11,3,4,0
2014,11,3,5,0
2014,11,3,6,32.43
2014,11,3,7,209.45
2014,11,3,8,358.71
2014,11,3,9,528.73
2014,11,3,10,718.43
2014,11,3,11,831.83
2014,11,3,12,818.65
2014,11,3,13,678.7
2014,11,3,14,528.47
2014,11,3,15,369.33
2014,11,3,16,161.9
2014,11,3,17,26.85
2014,11,3,18,0
2014,11,3,19,0
2014,11,3,20,0
2014,11,3,21,0
2014,11,3,22,0
2014,11,3,23,0
2014,11,4,0,0
2014,11,4,1,0
2014,11,4,2,0
2014,11,4,3,0
2014,11,4,4,0
2014,11,4,5,0
2014,11,4,6,27.41
2014,11,4,7,171.77
2014,11,4,8,369.58
2014,11,4,9,486.95
2014,11,4,10,613.03
2014,11,4,11,650.02
2014,11,4,12,633.7
2014,11,4,13,505.16
2014,11,4,14,448.95
2014,11,4,15,306.12
2014,11,4,16,148.88
2014,11,4,17,22.99
2014,11,4,18,0
2014,11,4,19,0
2014,11,4,20,0
2014,11,4,21,0
2014,11,4,22,0
2014,11,4,23,0
2014,11,5,0,0
2014,11,5,1,0
2014,11,5,2,0
2014,11,5,3,0
2014,11,5,4,0
2014,11,5,5,0
2014,11,5,6,25.53
2014,11,5,7,168.98
2014,11,5,8,351.77
2014,11,5,9,530.41
2014,11,5,10,592.96
2014,11,5,11,674.64
2014,11,5,12,604.63
2014,11,5,13,542.55
2014,11,5,14,352.32
2014,11,5,15,246.52
2014,11,5,16,77.28
2014,11,5,17,18.95
2014,11,5,18,0
2014,11,5,19,0
2014,11,5,20,0
2014,11,5,21,0
2014,11,5,22,0
2014,11,5,23,0
2014,11,6,0,0
2014,11,6,1,0
2014,11,6,2,0
2014,11,6,3,0
2014,11,6,4,0
2014,11,6,5,0
2014,11,6,6,25.98
2014,11,6,7,175.46
2014,11,6,8,375.64
2014,11,6,9,552.65
2014,11,6,10,653.17
2014,11,6,11,660.17
2014,11,6,12,692.7
2014,11,6,13,628.32
2014,11,6,14,517.17
2014,11,6,15,362.05
2014,11,6,16,166.87
2014,11,6,17,24.54
2014,11,6,18,0
2014,11,6,19,0
2014,11,6,20,0
2014,11,6,21,0
2014,11,6,22,0
2014,11,6,23,0
2014,11,7,0,0
2014,11,7,1,0
2014,11,7,2,0
2014,11,7,3,0
2014,11,7,4,0
2014,11,7,5,0
2014,11,7,6,31.71
2014,11,7,7,193.19
2014,11,7,8,372.02
2014,11,7,9,546.85
2014,11,7,10,627.66
2014,11,7,11,623.3
2014,11,7,12,685.95
2014,11,7,13,595.77
2014,11,7,14,363.84
2014,11,7,15,266.08
2014,11,7,16,134.55
2014,11,7,17,22.91
2014,11,7,18,0
2014,11,7,19,0
2014,11,7,20,0
2014,11,7,21,0
2014,11,7,22,0
2014,11,7,23,0
2014,11,8,0,0
2014,11,8,1,0
2014,11,8,2,0
2014,11,8,3,0
2014,11,8,4,0
2014,11,8,5,0
2014,11,8,6,31.01
2014,11,8,7,195.99
2014,11,8,8,372.93
2014,11,8,9,528.28
2014,11,8,10,732.02
2014,11,8,11,657.56
2014,11,8,12,668.3
2014,11,8,13,606.42
2014,11,8,14,548.18
2014,11,8,15,348.08
2014,11,8,16,168.34
2014,11,8,17,24.05
2014,11,8,18,0
2014,11,8,19,0
2014,11,8,20,0
2014,11,8,21,0
2014,11,8,22,0
2014,11,8,23,0
2014,11,9,0,0
2014,11,9,1,0
2014,11,9,2,0
2014,11,9,3,0
2014,11,9,4,0
2014,11,9,5,0
2014,11,9,6,26.67
2014,11,9,7,127.14
2014,11,9,8,256.68
2014,11,9,9,396.56
2014,11,9,10,501.88
2014,11,9,11,569.04
2014,11,9,12,732.79
2014,11,9,13,610.57
2014,11,9,14,558.29
2014,11,9,15,369.66
2014,11,9,16,188.08
2014,11,9,17,25.69
2014,11,9,18,0
2014,11,9,19,0
2014,11,9,20,0
2014,11,9,21,0
2014,11,9,22,0
2014,11,9,23,0
2014,11,10,0,0
2014,11,10,1,0
2014,11,10,2,0
2014,11,10,3,0
2014,11,10,4,0
2014,11,10,5,0
2014,11,10,6,34.61
2014,11,10,7,220.96
2014,11,10,8,414.68
2014,11,10,9,584.7
2014,11,10,10,678.12
2014,11,10,11,756.91
2014,11,10,12,726.55
2014,11,10,13,697.68
2014,11,10,14,555.01
2014,11,10,15,376.4
2014,11,10,16,197.69
2014,11,10,17,24.85
2014,11,10,18,0
2014,11,10,19,0
2014,11,10,20,0
2014,11,10,21,0
2014,11,10,22,0
2014,11,10,23,0
2014,11,11,0,0
2014,11,11,1,0
2014,11,11,2,0
2014,11,11,3,0
2014,11,11,4,0
2014,11,11,5,0
2014,11,11,6,29.11
2014,11,11,7,207.22
2014,11,11,8,412.9
2014,11,11,9,566.84
2014,11,11,10,649.14
2014,11,11,11,811.41
2014,11,11,12,786.92
2014,11,11,13,664.26
2014,11,11,14,568.86
2014,11,11,15,391.54
2014,11,11,16,194.4
2014,11,11,17,26.09
2014,11,11,18,0
2014,11,11,19,0
2014,11,11,20,0
2014,11,11,21,0
2014,11,11,22,0
2014,11,11,23,0
2014,11,12,0,0
2014,11,12,1,0
2014,11,12,2,0
2014,11,12,3,0
2014,11,12,4,0
2014,11,12,5,0
2014,11,12,6,28.71
2014,11,12,7,203.41
2014,11,12,8,420.62
2014,11,12,9,594.56
2014,11,12,10,681.85
2014,11,12,11,771.78
2014,11,12,12,823.5
2014,11,12,13,731.8
2014,11,12,14,595.09
2014,11,12,15,418.29
2014,11,12,16,203.5
2014,11,12,17,25.19
2014,11,12,18,0
2014,11,12,19,0
2014,11,12,20,0
2014,11,12,21,0
2014,11,12,22,0
2014,11,12,23,0
2014,11,13,0,0
2014,11,13,1,0
2014,11,13,2,0
2014,11,13,3,0
2014,11,13,4,0
2014,11,13,5,0
2014,11,13,6,28.52
2014,11,13,7,195.39
2014,11,13,8,377.66
2014,11,13,9,526.98
2014,11,13,10,573.38
2014,11,13,11,646.55
2014,11,13,12,713.99
2014,11,13,13,598.59
2014,11,13,14,587.62
2014,11,13,15,417.7
2014,11,13,16,197.09
2014,11,13,17,25.33
2014,11,13,18,0
2014,11,13,19,0
2014,11,13,20,0
2014,11,13,21,0
2014,11,13,22,0
2014,11,13,23,0
2014,11,14,0,0
2014,11,14,1,0
2014,11,14,2,0
2014,11,14,3,0
2014,11,14,4,0
2014,11,14,5,0
2014,11,14,6,24.77
2014,11,14,7,108.56
2014,11,14,8,266.38
2014,11,14,9,395.63
2014,11,14,10,516.85
2014,11,14,11,549.99
2014,11,14,12,705.58
2014,11,14,13,562.13
2014,11,14,14,469.98
2014,11,14,15,265.33
2014,11,14,16,123.47
2014,11,14,17,20.89
2014,11,14,18,0
2014,11,14,19,0
2014,11,14,20,0
2014,11,14,21,0
2014,11,14,22,0
2014,11,14,23,0
2014,11,15,0,0
2014,11,15,1,0
2014,11,15,2,0
2014,11,15,3,0
2014,11,15,4,0
2014,11,15,5,0
2014,11,15,6,27.45
2014,11,15,7,197.36
2014,11,15,8,402.53
2014,11,15,9,609.29
2014,11,15,10,750.62
2014,11,15,11,832.45
2014,11,15,12,807.25
2014,11,15,13,666.45
2014,11,15,14,589.84
2014,11,15,15,410.47
2014,11,15,16,199.42
2014,11,15,17,25.48
2014,11,15,18,0
2014,11,15,19,0
2014,11,15,20,0
2014,11,15,21,0
2014,11,15,22,0
2014,11,15,23,0
2014,11,16,0,0
2014,11,16,1,0
2014,11,16,2,0
2014,11,16,3,0
2014,11,16,4,0
2014,11,16,5,0
2014,11,16,6,27.8
2014,11,16,7,197.27
2014,11,16,8,389.66
2014,11,16,9,561.62
2014,11,16,10,694.48
2014,11,16,11,786.67
2014,11,16,12,782.34
2014,11,16,13,732.71
2014,11,16,14,553.77
2014,11,16,15,423.31
2014,11,16,16,199.12
2014,11,16,17,23.78
2014,11,16,18,0
2014,11,16,19,0
2014,11,16,20,0
2014,11,16,21,0
2014,11,16,22,0
2014,11,16,23,0
2014,11,17,0,0
2014,11,17,1,0
2014,11,17,2,0
2014,11,17,3,0
2014,11,17,4,0
2014,11,17,5,0
2014,11,17,6,25.37
2014,11,17,7,185.3
2014,11,17,8,363.98
2014,11,17,9,542.7
2014,11,17,10,605.2
